,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
102,G,Tyler McCumber (14696010),Tyler McCumber,14696010,G,6300,Rocket Mortgage Classic,Golf,-1.10225
103,G,Austin Cook (14696011),Austin Cook,14696011,G,6300,Rocket Mortgage Classic,Golf,0.14037500000000003
104,G,Chandler Phillips (14702200),Chandler Phillips,14702200,G,6300,Rocket Mortgage Classic,Golf,-0.12857500000000002
105,G,Aaron Baddeley (14696012),Aaron Baddeley,14696012,G,6200,Rocket Mortgage Classic,Golf,-0.589525
106,G,Zack Sucher (14696013),Zack Sucher,14696013,G,6200,Rocket Mortgage Classic,Golf,-0.10682499999999999
107,G,Fabian Gomez (14696014),Fabian Gomez,14696014,G,6200,Rocket Mortgage Classic,Golf,-0.013899999999999996
108,G,Ted Potter Jr. (14696015),Ted Potter Jr.,14696015,G,6200,Rocket Mortgage Classic,Golf,-0.23685
109,G,Tim Wilkinson (14696016),Tim Wilkinson,14696016,G,6200,Rocket Mortgage Classic,Golf,-0.349225
110,G,Hank Lebioda (14696017),Hank Lebioda,14696017,G,6200,Rocket Mortgage Classic,Golf,-0.13072500000000004
111,G,Bo Hoag (14696018),Bo Hoag,14696018,G,6200,Rocket Mortgage Classic,Golf,0.062025000000000004
112,G,Bill Haas (14696019),Bill Haas,14696019,G,6200,Rocket Mortgage Classic,Golf,0.12915
113,G,Bronson Burgoon (14696020),Bronson Burgoon,14696020,G,6200,Rocket Mortgage Classic,Golf,0.11785
114,G,Zac Blair (14696021),Zac Blair,14696021,G,6200,Rocket Mortgage Classic,Golf,0.6049
115,G,Chase Seiffert (14696022),Chase Seiffert,14696022,G,6200,Rocket Mortgage Classic,Golf,-0.009325000000000014
116,G,Scott Brown (14696023),Scott Brown,14696023,G,6200,Rocket Mortgage Classic,Golf,-0.04479999999999999
117,G,Roger Sloan (14696024),Roger Sloan,14696024,G,6200,Rocket Mortgage Classic,Golf,0.10909999999999999
118,G,Scott Harrington (14696025),Scott Harrington,14696025,G,6100,Rocket Mortgage Classic,Golf,0.478725
119,G,Matt Every (14696026),Matt Every,14696026,G,6100,Rocket Mortgage Classic,Golf,-0.024299999999999995
120,G,Rhein Gibson (14696027),Rhein Gibson,14696027,G,6100,Rocket Mortgage Classic,Golf,-0.395775
121,G,Jonathan Byrd (14696028),Jonathan Byrd,14696028,G,6100,Rocket Mortgage Classic,Golf,-0.205875
122,G,Arjun Atwal (14696029),Arjun Atwal,14696029,G,6100,Rocket Mortgage Classic,Golf,0.09499999999999997
123,G,Chris Baker (14696030),Chris Baker,14696030,G,6100,Rocket Mortgage Classic,Golf,-0.058474999999999985
124,G,Mark Anderson (14696031),Mark Anderson,14696031,G,6100,Rocket Mortgage Classic,Golf,0.52295
125,G,Brian Gay (14696032),Brian Gay,14696032,G,6100,Rocket Mortgage Classic,Golf,-1.3379999999999999
126,G,Roberto Castro (14696033),Roberto Castro,14696033,G,6100,Rocket Mortgage Classic,Golf,-0.21702500000000002
127,G,Nelson Ledesma (14696034),Nelson Ledesma,14696034,G,6100,Rocket Mortgage Classic,Golf,-0.231275
128,G,Lucas Bjerregaard (14696035),Lucas Bjerregaard,14696035,G,6100,Rocket Mortgage Classic,Golf,-0.12942499999999998
129,G,Greg Chalmers (14696036),Greg Chalmers,14696036,G,6100,Rocket Mortgage Classic,Golf,-0.27494999999999997
130,G,Ryan Blaum (14696037),Ryan Blaum,14696037,G,6100,Rocket Mortgage Classic,Golf,-0.10655000000000003
131,G,Xinjun Zhang (14696038),Xinjun Zhang,14696038,G,6100,Rocket Mortgage Classic,Golf,-0.15589999999999998
132,G,Rob Oppenheim (14696039),Rob Oppenheim,14696039,G,6100,Rocket Mortgage Classic,Golf,0.07747499999999996
133,G,Johnson Wagner (14696040),Johnson Wagner,14696040,G,6100,Rocket Mortgage Classic,Golf,-0.177025
134,G,John Senden (14696041),John Senden,14696041,G,6000,Rocket Mortgage Classic,Golf,-0.148225
135,G,David Hearn (14696042),David Hearn,14696042,G,6000,Rocket Mortgage Classic,Golf,0.15969999999999998
136,G,Ricky Barnes (14696043),Ricky Barnes,14696043,G,6000,Rocket Mortgage Classic,Golf,0.12439999999999998
137,G,Kramer Hickok (14696044),Kramer Hickok,14696044,G,6000,Rocket Mortgage Classic,Golf,-0.92385
138,G,Ben Taylor (14696045),Ben Taylor,14696045,G,6000,Rocket Mortgage Classic,Golf,0.18754999999999997
139,G,Sebastian Cappelen (14696046),Sebastian Cappelen,14696046,G,6000,Rocket Mortgage Classic,Golf,0.12137500000000001
140,G,Michael Kim (14696047),Michael Kim,14696047,G,6000,Rocket Mortgage Classic,Golf,-0.226675
141,G,Bo Van Pelt (14696048),Bo Van Pelt,14696048,G,6000,Rocket Mortgage Classic,Golf,0.0
142,G,Dominic Bozzelli (14696049),Dominic Bozzelli,14696049,G,6000,Rocket Mortgage Classic,Golf,0.0
143,G,Peter Kuest (14696050),Peter Kuest,14696050,G,6000,Rocket Mortgage Classic,Golf,0.0
144,G,Seamus Power (14696051),Seamus Power,14696051,G,6000,Rocket Mortgage Classic,Golf,0.0
145,G,Michael Gellerman (14696052),Michael Gellerman,14696052,G,6000,Rocket Mortgage Classic,Golf,0.0
146,G,Michael Gligic (14696053),Michael Gligic,14696053,G,6000,Rocket Mortgage Classic,Golf,0.0
147,G,Martin Trainer (14696054),Martin Trainer,14696054,G,6000,Rocket Mortgage Classic,Golf,0.0
148,G,D.J. Trahan (14696055),D.J. Trahan,14696055,G,6000,Rocket Mortgage Classic,Golf,0.0
149,G,Vijay Singh (14696056),Vijay Singh,14696056,G,6000,Rocket Mortgage Classic,Golf,0.0
150,G,Ryan Brehm (14696057),Ryan Brehm,14696057,G,6000,Rocket Mortgage Classic,Golf,0.0
151,G,Doug Ghim (14696058),Doug Ghim,14696058,G,6000,Rocket Mortgage Classic,Golf,0.0
152,G,James Nicholas (14696059),James Nicholas,14696059,G,6000,Rocket Mortgage Classic,Golf,0.0
153,G,Robby Shelton (14696060),Robby Shelton,14696060,G,6000,Rocket Mortgage Classic,Golf,0.0
154,G,Donnie Trosper (14702201),Donnie Trosper,14702201,G,6000,Rocket Mortgage Classic,Golf,0.0
155,G,George McNeill (14702202),George McNeill,14702202,G,6000,Rocket Mortgage Classic,Golf,0.0
