Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,C.T. Pan (14663058),C.T. Pan,14663058,G,6400,Travelers Championship,Golf,-0.36545
G,Jamie Lovemark (14663059),Jamie Lovemark,14663059,G,6400,Travelers Championship,Golf,0.0264
G,Keith Mitchell (14663060),Keith Mitchell,14663060,G,6400,Travelers Championship,Golf,-0.08705
G,Sam Ryder (14663061),Sam Ryder,14663061,G,6400,Travelers Championship,Golf,-0.008
G,Sepp Straka (14663062),Sepp Straka,14663062,G,6400,Travelers Championship,Golf,0.09065
G,Chris Stroud (14663063),Chris Stroud,14663063,G,6400,Travelers Championship,Golf,-0.3152
G,Harry Higgs (14663064),Harry Higgs,14663064,G,6400,Travelers Championship,Golf,0.16
G,Tom Hoge (14663065),Tom Hoge,14663065,G,6400,Travelers Championship,Golf,0.31985
G,Emiliano Grillo (14663066),Emiliano Grillo,14663066,G,6300,Travelers Championship,Golf,-0.0974
G,Adam Long (14663067),Adam Long,14663067,G,6300,Travelers Championship,Golf,0.20405
G,Lucas Bjerregaard (14663069),Lucas Bjerregaard,14663069,G,6300,Travelers Championship,Golf,-0.36245
G,Luke Donald (14663070),Luke Donald,14663070,G,6300,Travelers Championship,Golf,0.1746
G,Lanto Griffin (14663071),Lanto Griffin,14663071,G,6300,Travelers Championship,Golf,0.18735
G,Troy Merritt (14663072),Troy Merritt,14663072,G,6300,Travelers Championship,Golf,-0.18715
G,Sung Kang (14663073),Sung Kang,14663073,G,6300,Travelers Championship,Golf,0.01225
G,Scott Stallings (14663074),Scott Stallings,14663074,G,6300,Travelers Championship,Golf,0.04585
G,Cameron Tringale (14663075),Cameron Tringale,14663075,G,6300,Travelers Championship,Golf,0.30855
G,Grayson Murray (14663076),Grayson Murray,14663076,G,6300,Travelers Championship,Golf,-0.16255
G,Cameron Percy (14663077),Cameron Percy,14663077,G,6200,Travelers Championship,Golf,0.20335
G,James Hahn (14663078),James Hahn,14663078,G,6200,Travelers Championship,Golf,0.2159
G,Kyoung-Hoon Lee (14663079),Kyoung-Hoon Lee,14663079,G,6200,Travelers Championship,Golf,-0.0234
G,Richy Werenski (14663081),Richy Werenski,14663081,G,6200,Travelers Championship,Golf,0.1119
G,Austin Cook (14663082),Austin Cook,14663082,G,6200,Travelers Championship,Golf,-0.0425
G,Denny McCarthy (14663083),Denny McCarthy,14663083,G,6200,Travelers Championship,Golf,0.10395
G,Adam Schenk (14663084),Adam Schenk,14663084,G,6200,Travelers Championship,Golf,0.07365
G,Aaron Wise (14663085),Aaron Wise,14663085,G,6200,Travelers Championship,Golf,-0.19715
G,Kyle Stanley (14663086),Kyle Stanley,14663086,G,6200,Travelers Championship,Golf,-0.0283
G,Sam Burns (14663087),Sam Burns,14663087,G,6200,Travelers Championship,Golf,-0.15575
G,Hudson Swafford (14663088),Hudson Swafford,14663088,G,6200,Travelers Championship,Golf,0.2187
G,Will Gordon (14663089),Will Gordon,14663089,G,6200,Travelers Championship,Golf,-0.2281
G,Brian Stuard (14663090),Brian Stuard,14663090,G,6100,Travelers Championship,Golf,0.15435
G,Aaron Baddeley (14663091),Aaron Baddeley,14663091,G,6100,Travelers Championship,Golf,0.1035
G,Kevin Chappell (14663092),Kevin Chappell,14663092,G,6100,Travelers Championship,Golf,-0.16635
G,Matt Every (14663093),Matt Every,14663093,G,6100,Travelers Championship,Golf,-0.46375
G,Brian Gay (14663094),Brian Gay,14663094,G,6100,Travelers Championship,Golf,-0.1108
G,J.J. Spaun (14663096),J.J. Spaun,14663096,G,6100,Travelers Championship,Golf,-0.2817
G,Zac Blair (14663098),Zac Blair,14663098,G,6100,Travelers Championship,Golf,-0.1101
G,Peter Malnati (14663099),Peter Malnati,14663099,G,6100,Travelers Championship,Golf,-0.10045
G,Rob Oppenheim (14663101),Rob Oppenheim,14663101,G,6100,Travelers Championship,Golf,-0.0675
G,Robby Shelton (14663102),Robby Shelton,14663102,G,6100,Travelers Championship,Golf,-0.0423
G,Ryan Armour (14663103),Ryan Armour,14663103,G,6100,Travelers Championship,Golf,-0.1296
G,Bronson Burgoon (14663104),Bronson Burgoon,14663104,G,6100,Travelers Championship,Golf,0.2317
G,D.J. Trahan (14672466),D.J. Trahan,14672466,G,6100,Travelers Championship,Golf,0.07705
G,Martin Trainer (14663105),Martin Trainer,14663105,G,6000,Travelers Championship,Golf,-0.96495
G,J.J. Henry (14663106),J.J. Henry,14663106,G,6000,Travelers Championship,Golf,-0.53435
G,Bo Van Pelt (14663110),Bo Van Pelt,14663110,G,6000,Travelers Championship,Golf,-0.88395
G,Scott Harrington (14663112),Scott Harrington,14663112,G,6000,Travelers Championship,Golf,-0.02065
G,Bo Hoag (14663113),Bo Hoag,14663113,G,6000,Travelers Championship,Golf,-0.0828
G,Hank Lebioda (14663114),Hank Lebioda,14663114,G,6000,Travelers Championship,Golf,-0.4101
G,Henrik Norlander (14663116),Henrik Norlander,14663116,G,6000,Travelers Championship,Golf,-0.1309
G,Xinjun Zhang (14663117),Xinjun Zhang,14663117,G,6000,Travelers Championship,Golf,0.0979
G,Scott Brown (14663119),Scott Brown,14663119,G,6000,Travelers Championship,Golf,-0.1165
G,Patton Kizzire (14663120),Patton Kizzire,14663120,G,6000,Travelers Championship,Golf,-0.36695
G,Roger Sloan (14663122),Roger Sloan,14663122,G,6000,Travelers Championship,Golf,-0.35805
G,Sebastian Cappelen (14672468),Sebastian Cappelen,14672468,G,6000,Travelers Championship,Golf,-0.1306
